"time","Inf.Asintomaticos","Inf.Leves","Inf.Hosp","Inf.UCI","Total.infecciosos","Defunciones","Removidos","Defunciones_por_dia","Removidos_por_dia"
79,2185927.95824081,4859365.10014236,944512.607709363,472256.452344775,8462062.1184373,184181.787776296,5403413.97141361,14773.2291191082,420147.663695043
80,2270947.03798182,5070627.63066967,987275.420367017,493637.852851222,8822487.94186973,199635.573583519,5841507.06115131,15453.7858072225,438093.089737698
81,2355866.8474716,5282756.65497537,1030312.77818744,515156.526167351,9184092.80680176,215776.084333156,6297647.96248878,16140.5107496372,456140.901337476
82,2439862.69146302,5494170.55094984,1073332.6850461,536666.474221947,9544032.4016809,232605.515623895,6771813.71998977,16829.4312907387,474165.757500984
83,2521762.652127,5702612.12859796,1115917.90219974,557959.077634783,9898251.76055948,250120.441253409,7263804.68320615,17514.9256295138,491990.963216377
84,2599998.50614101,5905044.15799227,1157506.03338074,578753.138263776,10241301.8357778,268309.594930717,7773175.5460344,18189.1536773079,509370.862828253
85,2672705.84579791,6097820.07873845,1197419.71591,598709.974761445,10566655.6152078,287151.713731412,8299169.38352666,18842.118800695,525993.837492262
86,2737978.02232485,6277145.01144477,1234950.06411086,617475.14428183,10867548.2421623,306614.304837353,8840682.36787277,19462.5911059414,541512.984346109
87,2794206.75007724,6439708.89032481,1269472.18549841,634736.200575144,11138124.0264756,326654.044873815,9396281.50330431,20039.7400364616,555599.135431541
88,2840393.78828349,6583280.48632475,1300554.4284011,650277.317798574,11374506.0208079,347219.031498511,9964281.56414268,20564.9866246967,568000.060838366
89,2876329.4921471,6707067.05729076,1328025.63363503,664012.916353402,11575435.0994263,368252.489078654,10542867.4690103,21033.4575801431,578585.904867638
90,2902590.77003716,6811745.15276814,1351982.78858683,675991.489926445,11742310.2013186,389697.078492512,11130234.0137829,21444.5894138578,587366.544772593
91,2920384.65158029,6899203.15426115,1372746.02243638,686373.103101392,11878706.9313792,411498.884022445,11724712.9080633,21801.8055299329,594478.894280378
92,2931309.26415874,6972122.30937147,1390783.68986859,695391.933214705,11989607.1966135,433610.407405601,12324865.8333119,22111.5233831558,600152.925248655
93,2937112.25257801,7033541.66278296,1406633.88113578,703317.025386778,12080604.8218835,455992.298565568,12929535.465284,22381.8911599669,604669.631972056
94,2939499.69911088,7086505.90117332,1420840.44360482,710420.303295502,12157266.3471845,478613.934738958,13537858.7912623,22621.6361733899,608323.3259783
95,2940015.6136041,7133835.99657048,1433910.93163735,716955.544116377,12224718.0859283,501453.146198364,14149252.9679272,22839.2114594067,611394.17666493
96,2939984.13183285,7178011.47036356,1446294.63243532,723147.391445264,12287437.626077,524495.435485099,14763385.3402636,23042.2892867345,614132.372336388
